"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName"
200348,5.3,1,0,14549551.45,17.700000000186265,3644225.000000001,0,12,1,4,1.5,1,2,1,2,14487.5,"emptyParcelReservoirs"
200348,5.3,1,0,14548641.45,-910,3644225.000000001,0,12,1,4,1.5,1,2,1,2,14487.5,"upgradeLowestLevelAlphaReservoir"
200348,5.3,1,0,14548411.45,-230,3644225.000000001,0,13,1,4,1.5,1,2,1,2,14942.5,"craftAndEquipAlphaHarvester"
200348,5.3,1,0,14548181.45,-230,3644225.000000001,0,14,1,4,1.5,1,2,1,2,15057.5,"craftAndEquipAlphaHarvester"
200348,5.3,1,0,14547951.45,-230,3644225.000000001,0,15,1,4,1.5,1,2,1,2,15172.5,"craftAndEquipAlphaHarvester"
200348,5.3,2,0,14549551.45,17.700000000186265,3644225.000000001,0,12,1,4,1.5,1,2,1,2,14487.5,"emptyParcelReservoirs"
200348,5.3,2,0,14548641.45,-910,3644225.000000001,0,12,1,4,1.5,1,2,1,2,14487.5,"upgradeLowestLevelAlphaReservoir"
200348,5.3,2,0,14548411.45,-230,3644225.000000001,0,13,1,4,1.5,1,2,1,2,14942.5,"craftAndEquipAlphaHarvester"
200348,5.3,2,0,14548181.45,-230,3644225.000000001,0,14,1,4,1.5,1,2,1,2,15057.5,"craftAndEquipAlphaHarvester"
200348,5.3,2,0,14547951.45,-230,3644225.000000001,0,15,1,4,1.5,1,2,1,2,15172.5,"craftAndEquipAlphaHarvester"
200348,5.3,3,0,14572788.75,11,3644420.000000001,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
212870,5.7,0,0,14550522.416666673,11.550000000628643,3644297.3333333344,0,4,1.5,4,1.5,1,2,1,2,13982.5,"emptyParcelReservoirs"
212870,5.7,0,0,14549612.416666673,-910,3644297.3333333344,0,4,1.5,4,1.5,1,2,1,2,13982.5,"upgradeLowestLevelAlphaReservoir"
212870,5.7,1,0,14547976.85,25.399999999906868,3644178.000000001,0,15,1,4,1.5,1,2,1,2,15287.5,"emptyParcelReservoirs"
212870,5.7,2,0,14547976.85,25.399999999906868,3644178.000000001,0,15,1,4,1.5,1,2,1,2,15287.5,"emptyParcelReservoirs"
212870,5.7,3,0,14572799.75,11,3644400.000000001,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
225391,6,0,0,14549626.166666672,13.750000000349246,3644271.666666668,0,4,1.5,4,1.5,1,2,1,2,14437.5,"emptyParcelReservoirs"
225391,6,1,0,14548002.25,25.399999999906868,3644131.000000001,0,15,1,4,1.5,1,2,1,2,15287.5,"emptyParcelReservoirs"
225391,6,2,0,14548002.25,25.399999999906868,3644131.000000001,0,15,1,4,1.5,1,2,1,2,15287.5,"emptyParcelReservoirs"
225391,6,3,0,14572810.75,11,3644380.000000001,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
237913,6.3,0,0,14549639.916666673,13.750000000349246,3644246.000000002,0,4,1.5,4,1.5,1,2,1,2,14437.5,"emptyParcelReservoirs"
237913,6.3,1,0,14548027.850000001,25.600000000093132,3644084.0000000014,0,15,1,4,1.75,1,2,1,2,15287.5,"emptyParcelReservoirs"
237913,6.3,1,0,14546937.850000001,-1090,3644084.0000000014,0,15,1,4,1.75,1,2,1,2,15287.5,"upgradeLowestLevelKekReservoir"
237913,6.3,1,0,14546657.850000001,-280,3644084.0000000014,0,16,1,4,1.75,1,2,1,2,15832.5,"craftAndEquipKekHarvester"
237913,6.3,1,0,14546377.850000001,-280,3644084.0000000014,0,17,1,4,1.75,1,2,1,2,15972.5,"craftAndEquipKekHarvester"
237913,6.3,1,0,14546097.850000001,-280,3644084.0000000014,0,18,1,4,1.75,1,2,1,2,16112.5,"craftAndEquipKekHarvester"
237913,6.3,1,0,14545817.850000001,-280,3644084.0000000014,0,19,1,4,1.75,1,2,1,2,16252.5,"craftAndEquipKekHarvester"
237913,6.3,1,0,14545537.850000001,-280,3644084.0000000014,0,20,1,4,1.75,1,2,1,2,16392.5,"craftAndEquipKekHarvester"
237913,6.3,2,0,14548027.850000001,25.600000000093132,3644084.0000000014,0,15,1,4,1.75,1,2,1,2,15287.5,"emptyParcelReservoirs"
237913,6.3,2,0,14546937.850000001,-1090,3644084.0000000014,0,15,1,4,1.75,1,2,1,2,15287.5,"upgradeLowestLevelKekReservoir"
237913,6.3,2,0,14546657.850000001,-280,3644084.0000000014,0,16,1,4,1.75,1,2,1,2,15832.5,"craftAndEquipKekHarvester"
237913,6.3,2,0,14546377.850000001,-280,3644084.0000000014,0,17,1,4,1.75,1,2,1,2,15972.5,"craftAndEquipKekHarvester"
237913,6.3,2,0,14546097.850000001,-280,3644084.0000000014,0,18,1,4,1.75,1,2,1,2,16112.5,"craftAndEquipKekHarvester"
237913,6.3,2,0,14545817.850000001,-280,3644084.0000000014,0,19,1,4,1.75,1,2,1,2,16252.5,"craftAndEquipKekHarvester"
237913,6.3,2,0,14545537.850000001,-280,3644084.0000000014,0,20,1,4,1.75,1,2,1,2,16392.5,"craftAndEquipKekHarvester"
237913,6.3,3,0,14572821.75,11,3644360.000000001,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
250435,6.7,0,0,14549653.866666673,13.95000000053551,3644220.333333335,0,4,1.5,4,1.75,1,2,1,2,14437.5,"emptyParcelReservoirs"
